SITE_NO,DATE_TIME_HEURE,MATRIX,START_DEPTH_METERS,END_DEPTH_METERS,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT,SAMPLE_ID_ÉCHANTILLON,MEAS_LAB_BATCH_ID
"ON02IO5018","2022-10-17 09:30","S.CORE","-0.11","-0.12","<","0.33","0.33","0.099","9372","NG/G DWT","HEXABROMOCYCLODODECANE (HBCDD)","HEXABROMOCYCLODODÉCANE (HBCDD)","P","2022-ON0249-0012","QLF0040"
"ON02IO5018","2022-10-17 09:30","S.CORE","-0.11","-0.12","<","1","1","0.3","9373","NG/G DWT","GAMMA-HBCDD","GAMMA-HBCDD (GHBCD)","P","2022-ON0249-0012","QLF0040"
"ON02IO5018","2022-10-17 09:30","S.CORE","-0.12","-0.13","<","0.061","0.061","0.018","49409","NG/G","2,2',4,4',5,5' -HEXABROMOBIPHENYL (HBB 153)","2,2',4,4',5,5' -HEXABROMOBIPHÉNYLE (HBB 153)","P","2022-ON0249-0013","QKA0032"
"ON02IO5018","2022-10-17 09:30","S.CORE","-0.12","-0.13","<","0.14","0.14","0.041","9343","NG/G DWT","1,2-BIS(2,4,6-TRIBROMOPHENOXY)ETHANE (BTBPE)","1,2-BIS(2,4,6-TRIBROMOPHÉNOXY)ÉTHANE (BTBPE)","P","2022-ON0249-0013","QKA0035"
"ON02IO5018","2022-10-17 09:30","S.CORE","-0.12","-0.13","","74.1","0.24","0.072","9344","%","DECHLORANE PLUS ANTI-13C10","DÉCHLORANE PLUS ANTI-13C10  (13C10-A-DP)","P","2022-ON0249-0013","QKA0035"
"ON02IO5018","2022-10-17 09:30","S.CORE","-0.12","-0.13","","33.6","0.11","0.032","9345","%","GAMMA-HBCDD-13C12","GAMMA-HBCDD-13C12  (13C12-GHBCD)","P","2022-ON0249-0013","QKA0035"
"ON02IO5018","2022-10-17 09:30","S.CORE","-0.12","-0.13","","97.8","0.19","0.056","9346","%","DECABROMODIPHENYL ETHANE (DBDPE)-13C14","DÉCABROMODIPHÉNYL ÉTHANE (DBDPE)-13C14","P","2022-ON0249-0013","QKA0035"
"ON02IO5018","2022-10-17 09:30","S.CORE","-0.12","-0.13","","101","0.0021","0.00063","9347","%","1,2,3,4,5-PENTABROMOBENZENE-13C6","1,2,3,4,5-PENTABROMOBENZÈNE-13C6  (13C6-PBBE)","P","2022-ON0249-0013","QKA0035"
"ON02IO5018","2022-10-17 09:30","S.CORE","-0.12","-0.13","","102","0.054","0.016","9348","%","1,2-BIS(2,4,6-TRIBROMOPHENOXY)ETHANE-13C6 (BTBPE-13C6)","1,2-BIS(2,4,6-TRIBROMOPHÉNOXY)ÉTHANE-13C6 (BTBPE-13C6)","P","2022-ON0249-0013","QKA0035"
"ON02IO5018","2022-10-17 09:30","S.CORE","-0.12","-0.13","","104","0.014","0.0041","9349","%","2-ETHYLHEXYL-D17-2,3,4,5-TETRABROMO-BENZOATE-13C6 (EHTBB-13C6)","2-ÉTHYLHEXYL-D17-2,3,4,5-TÉTRABROMO-BENZOATE-13C6 (13C6-EHTBB)","P","2022-ON0249-0013","QKA0035"
"ON02IS5434","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.057","0.057","0.19","9369","NG/G DWT","BETA-TETRABROMOETHYLCYCLOHEXANE (BETA-TBECH)","BÊTA-TÉTRABROMOÉTHYLCYCLOHEXANE (BETA-TBECH, ßTBECH)","V","2016-ON0249-0028",""
"ON02IS5295","2016-08-16 12:00","S.SURFACE","0","-0.03","<","0.057","0.057","0.23","9357","NG/G DWT","ALPHA-1,2,5,6-TETRABROMOCYCLOOCTANE (ALPHA-TBCO)","ALPHA-1,2,5,6-TÉTRABROMOCYCLOOCTANE (?TBCO)","V","2016-ON0249-0058",""
"ON02IS5430","2016-08-06 17:30","S.SURFACE","0","-0.03","<","0.058","0.058","0.15","9360","NG/G DWT","ALPHA-TETRABROMOETHYLCYCLOHEXANE (ALPHA-TBECH)","ALPHA-TÉTRABROMOÉTHYLCYCLOHEXANE (ALPHA-TBECH, ?TBECH)","V","2016-ON0249-0022",""
"ON02IS5430","2016-08-06 17:30","S.SURFACE","0","-0.03","<","0.058","0.058","0.15","9369","NG/G DWT","BETA-TETRABROMOETHYLCYCLOHEXANE (BETA-TBECH)","BÊTA-TÉTRABROMOÉTHYLCYCLOHEXANE (BETA-TBECH, ßTBECH)","V","2016-ON0249-0022",""
"ON02IS5392","2016-08-15 12:00","S.SURFACE","0","-0.03","<","0.058","0.058","0.19","9372","NG/G DWT","HEXABROMOCYCLODODECANE (HBCDD)","HEXABROMOCYCLODODÉCANE (HBCDD)","V","2016-ON0249-0066",""
"ON02IS5178","2016-08-13 12:00","S.SURFACE","0","-0.03","<","0.058","0.058","0.19","9369","NG/G DWT","BETA-TETRABROMOETHYLCYCLOHEXANE (BETA-TBECH)","BÊTA-TÉTRABROMOÉTHYLCYCLOHEXANE (BETA-TBECH, ßTBECH)","V","2016-ON0249-0050",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.02","-0.03","<","0.06","0.06","0.2","9360","NG/G DWT","ALPHA-TETRABROMOETHYLCYCLOHEXANE (ALPHA-TBECH)","ALPHA-TÉTRABROMOÉTHYLCYCLOHEXANE (ALPHA-TBECH, ?TBECH)","V","2016-ON0249-0077",""
"ON02IS5439","2016-08-06 10:30","S.SURFACE","0","-0.03","<","0.06","0.06","0.15","9360","NG/G DWT","ALPHA-TETRABROMOETHYLCYCLOHEXANE (ALPHA-TBECH)","ALPHA-TÉTRABROMOÉTHYLCYCLOHEXANE (ALPHA-TBECH, ?TBECH)","V","2016-ON0249-0020",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.08","-0.09","<","0.0082","0.0082","0.027","9355","NG/G DWT","2-BROMOALLYL 2,4,6-TRIBROMOPHENYL ETHER (BATE)","2-BROMOALLYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (BATE)","V","2016-ON0249-0098",""
"ON02IS5428","2016-08-13 12:00","S.SURFACE","0","-0.03","<","0.0082","0.0082","0.025","9358","NG/G DWT","ALLYL 2,4,6-TRIBROMOPHENYL ETHER (ATE)","ALLYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (ATE)","V","2016-ON0249-0018",""
"ON02IS5452","2016-08-15 12:00","S.SURFACE","0","-0.03","<","0.0082","0.0082","0.024","9358","NG/G DWT","ALLYL 2,4,6-TRIBROMOPHENYL ETHER (ATE)","ALLYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (ATE)","V","2016-ON0249-0005",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.14","-0.15","<","0.0083","0.0083","0.028","9358","NG/G DWT","ALLYL 2,4,6-TRIBROMOPHENYL ETHER (ATE)","ALLYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (ATE)","V","2016-ON0249-0091",""
"ON02IS5437","2016-08-07 08:00","S.SURFACE","0","-0.03","<","0.0083","0.0083","0.028","9356","NG/G DWT","2-ETHYLHEXYL-2,3,4,5-TETRABROMOBENZOATE (EHTEBB OR EHTBB)","2-ÉTHYLHEXYL-2,3,4,5-TÉTRABROMOBENZOATE (EHTEBB OR EHTBB)","V","2016-ON0249-0030",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.03","-0.04","<","0.0085","0.0085","0.028","9355","NG/G DWT","2-BROMOALLYL 2,4,6-TRIBROMOPHENYL ETHER (BATE)","2-BROMOALLYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (BATE)","V","2016-ON0249-0078",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.13","-0.14","<","0.0085","0.0085","0.028","9355","NG/G DWT","2-BROMOALLYL 2,4,6-TRIBROMOPHENYL ETHER (BATE)","2-BROMOALLYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (BATE)","V","2016-ON0249-0090",""
"ON02IS5273","2016-08-14 12:00","S.SURFACE","0","-0.03","<","0.061","0.061","0.18","9357","NG/G DWT","ALPHA-1,2,5,6-TETRABROMOCYCLOOCTANE (ALPHA-TBCO)","ALPHA-1,2,5,6-TÉTRABROMOCYCLOOCTANE (?TBCO)","V","2016-ON0249-0056",""
"ON02IS5273","2016-08-14 12:00","S.SURFACE","0","-0.03","<","0.061","0.061","0.2","9369","NG/G DWT","BETA-TETRABROMOETHYLCYCLOHEXANE (BETA-TBECH)","BÊTA-TÉTRABROMOÉTHYLCYCLOHEXANE (BETA-TBECH, ßTBECH)","V","2016-ON0249-0056",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.14","-0.15","<","0.062","0.062","0.21","9354","NG/G DWT","2,3-DIBROMOPROPYL 2,4,6-TRIBROMOPHENYL ETHER (DPTE)","2,3-DIBROMOPROPYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (DPTE)","V","2016-ON0249-0076",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.08","-0.09","<","0.064","0.064","0.21","9360","NG/G DWT","ALPHA-TETRABROMOETHYLCYCLOHEXANE (ALPHA-TBECH)","ALPHA-TÉTRABROMOÉTHYLCYCLOHEXANE (ALPHA-TBECH, ?TBECH)","V","2016-ON0249-0083",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.03","-0.04","<","0.065","0.065","0.22","9364","NG/G DWT","HEXACHLOROCYCLOPENTADIENYL-DIBROMOCYCLOOCTANE (HCDBCO)","HEXACHLOROCYCLOPENTADIÈNYL-DIBROMOCYCLOOCTANE (HCDBCO)","V","2016-ON0249-0078",""
"ON02IS5108","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.065","0.065","0.16","9360","NG/G DWT","ALPHA-TETRABROMOETHYLCYCLOHEXANE (ALPHA-TBECH)","ALPHA-TÉTRABROMOÉTHYLCYCLOHEXANE (ALPHA-TBECH, ?TBECH)","V","2016-ON0249-0027",""
"ON02IS5448","2016-08-14 12:00","S.SURFACE","0","-0.03","<","0.065","0.065","0.16","9369","NG/G DWT","BETA-TETRABROMOETHYLCYCLOHEXANE (BETA-TBECH)","BÊTA-TÉTRABROMOÉTHYLCYCLOHEXANE (BETA-TBECH, ßTBECH)","V","2016-ON0249-0014",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.11","-0.12","<","0.068","0.068","0.23","9357","NG/G DWT","ALPHA-1,2,5,6-TETRABROMOCYCLOOCTANE (ALPHA-TBCO)","ALPHA-1,2,5,6-TÉTRABROMOCYCLOOCTANE (?TBCO)","V","2016-ON0249-0072",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.03","-0.04","<","0.069","0.069","0.23","9343","NG/G DWT","1,2-BIS(2,4,6-TRIBROMOPHENOXY)ETHANE (BTBPE)","1,2-BIS(2,4,6-TRIBROMOPHÉNOXY)ÉTHANE (BTBPE)","V","2016-ON0249-0093",""
"ON02IS5273","2016-08-14 12:00","S.SURFACE","0","-0.03","","0.0086","0.0016","0.0061","9368","NG/G DWT","PENTABROMOTOLUENE (PBTO OR PBT)","PENTABROMOTOLUÈNE (PBTO OR PBT)","V","2016-ON0249-0056",""
"ON02IS5178","2016-08-13 12:00","S.SURFACE","0","-0.03","<","0.0087","0.0087","0.029","9365","NG/G DWT","OCTABROMOTRIMETHYLPHENYLINDANE (OBIND)","OCTABROMOTRIMÉTHYLPHÉNYLINDANE (OBIND)","V","2016-ON0249-0050",""
"ON02IS5407","2016-08-07 19:15","S.SURFACE","0","-0.03","<","0.069","0.069","0.2","9373","NG/G DWT","GAMMA-HBCDD","GAMMA-HBCDD (GHBCD)","V","2016-ON0249-0069",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.05","-0.06","<","0.071","0.071","0.24","9360","NG/G DWT","ALPHA-TETRABROMOETHYLCYCLOHEXANE (ALPHA-TBECH)","ALPHA-TÉTRABROMOÉTHYLCYCLOHEXANE (ALPHA-TBECH, ?TBECH)","V","2016-ON0249-0080",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.12","-0.13","<","0.071","0.071","0.24","9343","NG/G DWT","1,2-BIS(2,4,6-TRIBROMOPHENOXY)ETHANE (BTBPE)","1,2-BIS(2,4,6-TRIBROMOPHÉNOXY)ÉTHANE (BTBPE)","V","2016-ON0249-0089",""
"ON02IS5433","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.071","0.071","0.24","9364","NG/G DWT","HEXACHLOROCYCLOPENTADIENYL-DIBROMOCYCLOOCTANE (HCDBCO)","HEXACHLOROCYCLOPENTADIÈNYL-DIBROMOCYCLOOCTANE (HCDBCO)","V","2016-ON0249-0025",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.04","-0.05","<","0.072","0.072","0.24","9357","NG/G DWT","ALPHA-1,2,5,6-TETRABROMOCYCLOOCTANE (ALPHA-TBCO)","ALPHA-1,2,5,6-TÉTRABROMOCYCLOOCTANE (?TBCO)","V","2016-ON0249-0079",""
"ON02IS5175","2016-08-13 12:00","S.SURFACE","0","-0.03","<","0.072","0.072","0.29","9354","NG/G DWT","2,3-DIBROMOPROPYL 2,4,6-TRIBROMOPHENYL ETHER (DPTE)","2,3-DIBROMOPROPYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (DPTE)","V","2016-ON0249-0049",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.07","-0.08","<","0.074","0.074","0.25","9369","NG/G DWT","BETA-TETRABROMOETHYLCYCLOHEXANE (BETA-TBECH)","BÊTA-TÉTRABROMOÉTHYLCYCLOHEXANE (BETA-TBECH, ßTBECH)","V","2016-ON0249-0097",""
"ON02IS5262","2016-08-06 02:30","S.SURFACE","0","-0.03","<","0.074","0.074","0.28","9362","NG/G DWT","DECABROMODIPHENYL ETHANE (DBDPE)","DÉCABROMODIPHÉNYL ÉTHANE (DBDPE)","V","2016-ON0249-0054",""
"ON02IS5444","2016-08-05 22:00","S.SURFACE","0","-0.03","<","0.076","0.076","0.31","9364","NG/G DWT","HEXACHLOROCYCLOPENTADIENYL-DIBROMOCYCLOOCTANE (HCDBCO)","HEXACHLOROCYCLOPENTADIÈNYL-DIBROMOCYCLOOCTANE (HCDBCO)","V","2016-ON0249-0011",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.09","-0.1","<","0.078","0.078","0.26","9359","NG/G DWT","ANTI-DECHLORANE PLUS (ANTI-DP)","ANTI-DÉCHLORANE PLUS (ANTI-DP, A-DP)","V","2016-ON0249-0084",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.01","-0.02","<","0.078","0.078","0.26","9354","NG/G DWT","2,3-DIBROMOPROPYL 2,4,6-TRIBROMOPHENYL ETHER (DPTE)","2,3-DIBROMOPROPYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (DPTE)","V","2016-ON0249-0088",""
"ON02IS5328","2016-08-16 12:00","S.SURFACE","0","-0.03","<","0.078","0.078","0.19","9364","NG/G DWT","HEXACHLOROCYCLOPENTADIENYL-DIBROMOCYCLOOCTANE (HCDBCO)","HEXACHLOROCYCLOPENTADIÈNYL-DIBROMOCYCLOOCTANE (HCDBCO)","V","2016-ON0249-0063",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.04","-0.05","<","0.0092","0.0092","0.031","9355","NG/G DWT","2-BROMOALLYL 2,4,6-TRIBROMOPHENYL ETHER (BATE)","2-BROMOALLYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (BATE)","V","2016-ON0249-0094",""
"ON02IS5262","2016-08-06 02:30","S.SURFACE","0","-0.03","<","0.0092","0.0092","0.037","9365","NG/G DWT","OCTABROMOTRIMETHYLPHENYLINDANE (OBIND)","OCTABROMOTRIMÉTHYLPHÉNYLINDANE (OBIND)","V","2016-ON0249-0054",""
"ON02IS5158","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.0094","0.0094","0.038","9356","NG/G DWT","2-ETHYLHEXYL-2,3,4,5-TETRABROMOBENZOATE (EHTEBB OR EHTBB)","2-ÉTHYLHEXYL-2,3,4,5-TÉTRABROMOBENZOATE (EHTEBB OR EHTBB)","V","2016-ON0249-0026",""
"ON02IS5031","2016-08-08 09:00","S.SURFACE","0","-0.03","<","0.0094","0.0094","0.047","9361","NG/G DWT","BIS(2-ETHYL-1-HEXYL)TETRABROMOPHTHALATE (BEHTBP)","BIS(2-ÉTHYL-1-HEXYL)TÉTRABROMOPHTHALATE (BEHTBP)","V","2016-ON0249-0043",""
"ON02IS5174","2016-08-13 12:00","S.SURFACE","0","-0.03","<","0.0097","0.0097","0.039","9357","NG/G DWT","ALPHA-1,2,5,6-TETRABROMOCYCLOOCTANE (ALPHA-TBCO)","ALPHA-1,2,5,6-TÉTRABROMOCYCLOOCTANE (?TBCO)","V","2016-ON0249-0016",""
"ON02IS5328","2016-08-16 12:00","S.SURFACE","0","-0.03","<","0.0097","0.0097","0.039","9355","NG/G DWT","2-BROMOALLYL 2,4,6-TRIBROMOPHENYL ETHER (BATE)","2-BROMOALLYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (BATE)","V","2016-ON0249-0063",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.01","-0.02","<","0.079","0.079","0.24","9343","NG/G DWT","1,2-BIS(2,4,6-TRIBROMOPHENOXY)ETHANE (BTBPE)","1,2-BIS(2,4,6-TRIBROMOPHÉNOXY)ÉTHANE (BTBPE)","V","2016-ON0249-0074",""
"ON02IS5302","2016-08-16 12:00","S.SURFACE","0","-0.03","<","0.079","0.079","0.32","9373","NG/G DWT","GAMMA-HBCDD","GAMMA-HBCDD (GHBCD)","V","2016-ON0249-0060",""
"ON02IS5284","2016-08-14 12:00","S.SURFACE","0","-0.03","","0.079","0.02","0.06","9361","NG/G DWT","BIS(2-ETHYL-1-HEXYL)TETRABROMOPHTHALATE (BEHTBP)","BIS(2-ÉTHYL-1-HEXYL)TÉTRABROMOPHTHALATE (BEHTBP)","V","2016-ON0249-0057",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.02","-0.03","<","0.081","0.081","0.2","9364","NG/G DWT","HEXACHLOROCYCLOPENTADIENYL-DIBROMOCYCLOOCTANE (HCDBCO)","HEXACHLOROCYCLOPENTADIÈNYL-DIBROMOCYCLOOCTANE (HCDBCO)","V","2016-ON0249-0077",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.05","-0.06","<","0.081","0.081","0.27","9369","NG/G DWT","BETA-TETRABROMOETHYLCYCLOHEXANE (BETA-TBECH)","BÊTA-TÉTRABROMOÉTHYLCYCLOHEXANE (BETA-TBECH, ßTBECH)","V","2016-ON0249-0095",""
"ON02IS5092","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.081","0.081","0.28","9354","NG/G DWT","2,3-DIBROMOPROPYL 2,4,6-TRIBROMOPHENYL ETHER (DPTE)","2,3-DIBROMOPROPYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (DPTE)","V","2016-ON0249-0046",""
"ON02IS5452","2016-08-15 12:00","S.SURFACE","0","-0.03","<","0.082","0.082","0.24","9364","NG/G DWT","HEXACHLOROCYCLOPENTADIENYL-DIBROMOCYCLOOCTANE (HCDBCO)","HEXACHLOROCYCLOPENTADIÈNYL-DIBROMOCYCLOOCTANE (HCDBCO)","V","2016-ON0249-0005",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.07","-0.08","<","0.083","0.083","0.28","9359","NG/G DWT","ANTI-DECHLORANE PLUS (ANTI-DP)","ANTI-DÉCHLORANE PLUS (ANTI-DP, A-DP)","V","2016-ON0249-0082",""
"ON02IS5432","2016-08-13 12:00","S.SURFACE","0","-0.03","<","0.084","0.084","0.28","9354","NG/G DWT","2,3-DIBROMOPROPYL 2,4,6-TRIBROMOPHENYL ETHER (DPTE)","2,3-DIBROMOPROPYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (DPTE)","V","2016-ON0249-0024",""
"ON02IS5031","2016-08-08 09:00","S.SURFACE","0","-0.03","<","0.084","0.084","0.28","9370","NG/G DWT","SYN-DECHLORANE PLUS (SYN-DP)","SYN-DÉCHLORANE PLUS (SYN-DP, S-DP)","V","2016-ON0249-0043",""
"ON02IS5049","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.084","0.084","0.25","9354","NG/G DWT","2,3-DIBROMOPROPYL 2,4,6-TRIBROMOPHENYL ETHER (DPTE)","2,3-DIBROMOPROPYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (DPTE)","V","2016-ON0249-0045",""
"ON02IS5049","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.084","0.084","0.28","9361","NG/G DWT","BIS(2-ETHYL-1-HEXYL)TETRABROMOPHTHALATE (BEHTBP)","BIS(2-ÉTHYL-1-HEXYL)TÉTRABROMOPHTHALATE (BEHTBP)","V","2016-ON0249-0045",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.08","-0.09","<","0.086","0.086","0.29","9360","NG/G DWT","ALPHA-TETRABROMOETHYLCYCLOHEXANE (ALPHA-TBECH)","ALPHA-TÉTRABROMOÉTHYLCYCLOHEXANE (ALPHA-TBECH, ?TBECH)","V","2016-ON0249-0098",""
"ON02IS5175","2016-08-13 12:00","S.SURFACE","0","-0.03","<","0.086","0.086","0.29","9369","NG/G DWT","BETA-TETRABROMOETHYLCYCLOHEXANE (BETA-TBECH)","BÊTA-TÉTRABROMOÉTHYLCYCLOHEXANE (BETA-TBECH, ßTBECH)","V","2016-ON0249-0049",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.04","-0.05","<","0.0099","0.0099","0.033","9365","NG/G DWT","OCTABROMOTRIMETHYLPHENYLINDANE (OBIND)","OCTABROMOTRIMÉTHYLPHÉNYLINDANE (OBIND)","V","2016-ON0249-0094",""
"ON02IS5430","2016-08-06 17:30","S.SURFACE","0","-0.03","<","0.01","0.01","0.029","9355","NG/G DWT","2-BROMOALLYL 2,4,6-TRIBROMOPHENYL ETHER (BATE)","2-BROMOALLYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (BATE)","V","2016-ON0249-0022",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.09","-0.1","<","0.088","0.088","0.29","9359","NG/G DWT","ANTI-DECHLORANE PLUS (ANTI-DP)","ANTI-DÉCHLORANE PLUS (ANTI-DP, A-DP)","V","2016-ON0249-0099",""
"ON02IS5255","2016-08-05 08:15","S.SURFACE","0","-0.03","<","0.088","0.088","0.35","9354","NG/G DWT","2,3-DIBROMOPROPYL 2,4,6-TRIBROMOPHENYL ETHER (DPTE)","2,3-DIBROMOPROPYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (DPTE)","V","2016-ON0249-0053",""
"ON02IS5407","2016-08-07 19:15","S.SURFACE","0","-0.03","<","0.089","0.089","0.3","9359","NG/G DWT","ANTI-DECHLORANE PLUS (ANTI-DP)","ANTI-DÉCHLORANE PLUS (ANTI-DP, A-DP)","V","2016-ON0249-0069",""
"ON02IS5426","2016-08-14 12:00","S.SURFACE","0","-0.03","","0.09","0.012","0.046","9361","NG/G DWT","BIS(2-ETHYL-1-HEXYL)TETRABROMOPHTHALATE (BEHTBP)","BIS(2-ÉTHYL-1-HEXYL)TÉTRABROMOPHTHALATE (BEHTBP)","V","2016-ON0249-0015",""
"ON02IS5431","2016-08-06 13:30","S.SURFACE","0","-0.03","<","0.091","0.091","0.36","9359","NG/G DWT","ANTI-DECHLORANE PLUS (ANTI-DP)","ANTI-DÉCHLORANE PLUS (ANTI-DP, A-DP)","V","2016-ON0249-0023",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.13","-0.14","<","0.092","0.092","0.31","9369","NG/G DWT","BETA-TETRABROMOETHYLCYCLOHEXANE (BETA-TBECH)","BÊTA-TÉTRABROMOÉTHYLCYCLOHEXANE (BETA-TBECH, ßTBECH)","V","2016-ON0249-0075",""
"ON02IS5158","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.094","0.094","0.38","9360","NG/G DWT","ALPHA-TETRABROMOETHYLCYCLOHEXANE (ALPHA-TBECH)","ALPHA-TÉTRABROMOÉTHYLCYCLOHEXANE (ALPHA-TBECH, ?TBECH)","V","2016-ON0249-0026",""
"ON02IS5433","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.095","0.095","0.24","9360","NG/G DWT","ALPHA-TETRABROMOETHYLCYCLOHEXANE (ALPHA-TBECH)","ALPHA-TÉTRABROMOÉTHYLCYCLOHEXANE (ALPHA-TBECH, ?TBECH)","V","2016-ON0249-0025",""
"ON02IS9321","2016-08-11 10:00","S.SURFACE","0","-0.03","<","0.095","0.095","0.48","9372","NG/G DWT","HEXABROMOCYCLODODECANE (HBCDD)","HEXABROMOCYCLODODÉCANE (HBCDD)","V","2016-ON0249-0040",""
"ON02IS5301","2016-08-16 12:00","S.SURFACE","0","-0.03","<","0.095","0.095","0.32","9373","NG/G DWT","GAMMA-HBCDD","GAMMA-HBCDD (GHBCD)","V","2016-ON0249-0059",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.14","-0.15","<","0.097","0.097","0.32","9343","NG/G DWT","1,2-BIS(2,4,6-TRIBROMOPHENOXY)ETHANE (BTBPE)","1,2-BIS(2,4,6-TRIBROMOPHÉNOXY)ÉTHANE (BTBPE)","V","2016-ON0249-0091",""
"ON02IS5416","2016-08-07 16:30","S.CORE","0","-0.01","","0.011","0.0021","0.0071","9368","NG/G DWT","PENTABROMOTOLUENE (PBTO OR PBT)","PENTABROMOTOLUÈNE (PBTO OR PBT)","V","2016-ON0249-0085",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.02","-0.03","<","0.011","0.011","0.035","9355","NG/G DWT","2-BROMOALLYL 2,4,6-TRIBROMOPHENYL ETHER (BATE)","2-BROMOALLYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (BATE)","V","2016-ON0249-0092",""
"ON02IS5449","2016-08-04 03:00","S.SURFACE","0","-0.03","<","0.011","0.011","0.029","9356","NG/G DWT","2-ETHYLHEXYL-2,3,4,5-TETRABROMOBENZOATE (EHTEBB OR EHTBB)","2-ÉTHYLHEXYL-2,3,4,5-TÉTRABROMOBENZOATE (EHTEBB OR EHTBB)","V","2016-ON0249-0003",""
"ON02IS5108","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.011","0.011","0.032","9355","NG/G DWT","2-BROMOALLYL 2,4,6-TRIBROMOPHENYL ETHER (BATE)","2-BROMOALLYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (BATE)","V","2016-ON0249-0027",""
"ON02IS5456","2016-08-04 20:15","S.SURFACE","0","-0.03","<","0.011","0.011","0.032","9355","NG/G DWT","2-BROMOALLYL 2,4,6-TRIBROMOPHENYL ETHER (BATE)","2-BROMOALLYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (BATE)","V","2016-ON0249-0008",""
"ON02IS5419","2016-08-11 22:30","S.SURFACE","0","-0.03","<","0.097","0.097","0.49","9372","NG/G DWT","HEXABROMOCYCLODODECANE (HBCDD)","HEXABROMOCYCLODODÉCANE (HBCDD)","V","2016-ON0249-0034",""
"ON02IS5395","2016-08-15 12:00","S.SURFACE","0","-0.03","<","0.097","0.097","0.39","9373","NG/G DWT","GAMMA-HBCDD","GAMMA-HBCDD (GHBCD)","V","2016-ON0249-0067",""
"ON02IS5446","2016-08-14 12:00","S.SURFACE","0","-0.03","","0.097","0.02","0.06","9361","NG/G DWT","BIS(2-ETHYL-1-HEXYL)TETRABROMOPHTHALATE (BEHTBP)","BIS(2-ÉTHYL-1-HEXYL)TÉTRABROMOPHTHALATE (BEHTBP)","V","2016-ON0249-0013",""
"ON02IS5443","2016-08-05 18:15","S.SURFACE","0","-0.03","<","0.098","0.098","0.39","9373","NG/G DWT","GAMMA-HBCDD","GAMMA-HBCDD (GHBCD)","V","2016-ON0249-0010",""
