SITE_NO,DATE_TIME_HEURE,MATRIX,START_DEPTH_METERS,END_DEPTH_METERS,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT,SAMPLE_ID_ÉCHANTILLON,MEAS_LAB_BATCH_ID
"ON02IS5450","2016-08-03 19:55","S.SURFACE","0","-0.03","","4.6","0.58","1.7","58026","NG/G DWT","DECAMETHYLCYCLOPENTASILOXANE (D5)","DÉCAMÉTHYLCYCLOPENTASILOXANE (D5)","V","2016-ON0249-0001","QEE0053"
"ON02IS5450","2016-08-03 19:55","S.SURFACE","0","-0.03","<","10","3.4","10","58027","NG/G DWT","DECAMETHYLTETRASILOXANE (L4-MD2M)","DÉCAMÉTHYLTÉTRASILOXANE (L4-MD2M)","V","2016-ON0249-0001","QEE0053"
"ON02IS5450","2016-08-03 19:55","S.SURFACE","0","-0.03","","8.7","0.84","2.5","58028","NG/G DWT","DODECAMETHYLCYCLOHEXASILOXANE (D6)","DODÉCAMÉTHYLCYCLOHEXASILOXANE (D6)","V","2016-ON0249-0001","QEE0053"
"ON02IS5450","2016-08-03 19:55","S.SURFACE","0","-0.03","<","2.9","0.96","2.9","58029","NG/G DWT","DODECAMETHYLPENTASILOXANE (L5-MD3M)","DODÉCAMÉTHYLPENTASILOXANE (L5-MD3M)","V","2016-ON0249-0001","QEE0053"
"ON02IS5450","2016-08-03 19:55","S.SURFACE","0","-0.03","","12","1.4","4.1","58034","NG/G DWT","OCTAMETHYLTRISILOXANE (L3-MDM)","OCTAMÉTHYLTRISILOXANE (L3-MDM)","V","2016-ON0249-0001","QEE0053"
"ON02IS5450","2016-08-03 19:55","S.SURFACE","0","-0.03","<","2.9","0.97","2.9","58035","NG/G DWT","TETRAKIS(TRIMETHYLSILOXY)SILANE (M4Q)","TÉTRAKIS(TRIMÉTHYLSILOXY)SILANE (M4Q)","V","2016-ON0249-0001","QEE0053"
"ON02IS5455","2016-08-03 23:00","S.SURFACE","0","-0.03","","13","2.5","7.5","58031","NG/G DWT","HEXAMETHYLDISILOXANE (L2-HMDSO)","HEXAMÉTHYLDISILOXANE (L2-HMDSO)","V","2016-ON0249-0002","QEE0054"
"ON02IS5455","2016-08-03 23:00","S.SURFACE","0","-0.03","","2.5","0.54","1.6","58033","NG/G DWT","OCTAMETHYLCYCLOTETRASILOXANE (D4)","OCTAMÉTHYLCYCLOTÉTRASILOXANE (D4)","V","2016-ON0249-0002","QEE0054"
"ON02IS5455","2016-08-03 23:00","S.SURFACE","0","-0.03","","74.1","2.8","8.5","58032","%","METHYLTRIS(TRIMETHYLSILOXY)SILANE","MÉTHYLTRIS(TRIMÉTHYLSILOXY)SILANE","V","2016-ON0249-0002","QEE0054"
"ON02IS5455","2016-08-03 23:00","S.SURFACE","0","-0.03","","12","1.8","5.5","58034","NG/G DWT","OCTAMETHYLTRISILOXANE (L3-MDM)","OCTAMÉTHYLTRISILOXANE (L3-MDM)","V","2016-ON0249-0002","QEE0054"
"ON02IS5455","2016-08-03 23:00","S.SURFACE","0","-0.03","<","3.3","1.1","3.3","58035","NG/G DWT","TETRAKIS(TRIMETHYLSILOXY)SILANE (M4Q)","TÉTRAKIS(TRIMÉTHYLSILOXY)SILANE (M4Q)","V","2016-ON0249-0002","QEE0054"
"ON02IS5455","2016-08-03 23:00","S.SURFACE","0","-0.03","","5","0.63","1.9","58026","NG/G DWT","DECAMETHYLCYCLOPENTASILOXANE (D5)","DÉCAMÉTHYLCYCLOPENTASILOXANE (D5)","V","2016-ON0249-0002","QEE0054"
"ON02IS5455","2016-08-03 23:00","S.SURFACE","0","-0.03","<","11","3.8","11","58027","NG/G DWT","DECAMETHYLTETRASILOXANE (L4-MD2M)","DÉCAMÉTHYLTÉTRASILOXANE (L4-MD2M)","V","2016-ON0249-0002","QEE0054"
"ON02IS5455","2016-08-03 23:00","S.SURFACE","0","-0.03","","14","0.9","2.7","58028","NG/G DWT","DODECAMETHYLCYCLOHEXASILOXANE (D6)","DODÉCAMÉTHYLCYCLOHEXASILOXANE (D6)","V","2016-ON0249-0002","QEE0054"
"ON02IS5455","2016-08-03 23:00","S.SURFACE","0","-0.03","<","3.2","1.1","3.2","58029","NG/G DWT","DODECAMETHYLPENTASILOXANE (L5-MD3M)","DODÉCAMÉTHYLPENTASILOXANE (L5-MD3M)","V","2016-ON0249-0002","QEE0054"
"ON02IS5455","2016-08-03 23:00","S.SURFACE","0","-0.03","<","4","1.3","4","58030","NG/G DWT","HEXAMETHYLCYCLOTRISILOXANE (D3)","HEXAMÉTHYLCYCLOTRISILOXANE (D3)","V","2016-ON0249-0002","QEE0054"
"ON02IS5449","2016-08-04 03:00","S.SURFACE","0","-0.03","","5.3","0.58","1.7","58026","NG/G DWT","DECAMETHYLCYCLOPENTASILOXANE (D5)","DÉCAMÉTHYLCYCLOPENTASILOXANE (D5)","V","2016-ON0249-0003","QEE0053"
"ON02IS5449","2016-08-04 03:00","S.SURFACE","0","-0.03","","19","3.8","11","58031","NG/G DWT","HEXAMETHYLDISILOXANE (L2-HMDSO)","HEXAMÉTHYLDISILOXANE (L2-HMDSO)","V","2016-ON0249-0003","QEE0053"
"ON02IS5449","2016-08-04 03:00","S.SURFACE","0","-0.03","","2.3","0.4","1.2","58033","NG/G DWT","OCTAMETHYLCYCLOTETRASILOXANE (D4)","OCTAMÉTHYLCYCLOTÉTRASILOXANE (D4)","V","2016-ON0249-0003","QEE0053"
"ON02IS5449","2016-08-04 03:00","S.SURFACE","0","-0.03","<","4.2","1.4","4.2","58035","NG/G DWT","TETRAKIS(TRIMETHYLSILOXY)SILANE (M4Q)","TÉTRAKIS(TRIMÉTHYLSILOXY)SILANE (M4Q)","V","2016-ON0249-0003","QEE0053"
"ON02IS5449","2016-08-04 03:00","S.SURFACE","0","-0.03","","80.1","2.7","8.2","58032","%","METHYLTRIS(TRIMETHYLSILOXY)SILANE","MÉTHYLTRIS(TRIMÉTHYLSILOXY)SILANE","V","2016-ON0249-0003","QEE0053"
"ON02IS5449","2016-08-04 03:00","S.SURFACE","0","-0.03","","14","1.6","4.7","58034","NG/G DWT","OCTAMETHYLTRISILOXANE (L3-MDM)","OCTAMÉTHYLTRISILOXANE (L3-MDM)","V","2016-ON0249-0003","QEE0053"
"ON02IS5449","2016-08-04 03:00","S.SURFACE","0","-0.03","<","11","3.6","11","58027","NG/G DWT","DECAMETHYLTETRASILOXANE (L4-MD2M)","DÉCAMÉTHYLTÉTRASILOXANE (L4-MD2M)","V","2016-ON0249-0003","QEE0053"
